operation_uid,api_name,method,path,operation_id,summary,description,parameters_count,has_request_body,response_codes,source_file
sendgrid_DELETE_suppression_invalid_emails_email,sendgrid,DELETE,/suppression/invalid_emails/{email},DELETE_suppression-invalid_emails-email,Delete a specific invalid email,**This endpoint allows you to remove a specific email address from the invalid email address list.**,1,False,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_suppression_invalid_emails_email,sendgrid,GET,/suppression/invalid_emails/{email},GET_suppression-invalid_emails-email,Retrieve a specific invalid email,**This endpoint allows you to retrieve a specific invalid email addresses.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_suppression_spam_reports,sendgrid,DELETE,/suppression/spam_reports,DELETE_suppression-spam_reports,Delete spam reports,"**This endpoint allows you to delete your spam reports.**

Deleting a spam report will remove the suppression, meaning email will once again be sent to the previously suppressed address. This should be avoided unless a recipient indicates they wish to receive email from you again. You can use our [bypass filters](https://sendgrid.com/docs/ui/sending-email/index-suppressions/#bypass-suppressions) to deliver messages to otherwise suppressed addresses when exceptions are required.

There are two options for deleting spam reports: 

1. You can delete all spam reports by setting the `delete_all` field to `true` in the request body.
2. You can delete a list of select spam reports by specifying the email addresses in the `emails` array of the request body.",1,True,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_suppression_spam_reports,sendgrid,GET,/suppression/spam_reports,GET_suppression-spam_reports,Retrieve all spam reports,**This endpoint allows you to retrieve all spam reports.**,5,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_suppression_spam_reports_email,sendgrid,DELETE,/suppression/spam_reports/{email},DELETE_suppression-spam_reports-email,Delete a specific spam report,"**This endpoint allows you to delete a specific spam report by email address.**

Deleting a spam report will remove the suppression, meaning email will once again be sent to the previously suppressed address. This should be avoided unless a recipient indicates they wish to receive email from you again. You can use our [bypass filters](https://sendgrid.com/docs/ui/sending-email/index-suppressions/#bypass-suppressions) to deliver messages to otherwise suppressed addresses when exceptions are required.",1,False,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_suppression_spam_reports_email,sendgrid,GET,/suppression/spam_reports/{email},GET_suppression-spam_reports-email,Retrieve a specific spam report,**This endpoint allows you to retrieve a specific spam report by email address.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_suppression_unsubscribes,sendgrid,GET,/suppression/unsubscribes,GET_suppression-unsubscribes,Retrieve all global suppressions,**This endpoint allows you to retrieve a list of all email address that are globally suppressed.**,5,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_teammates,sendgrid,GET,/teammates,GET_v3-teammates,Retrieve all teammates,"**This endpoint allows you to retrieve a list of all current Teammates.**

You can limit the number of results returned using the `limit` query paramater. To return results from a specific Teammate, use the `offset` paramter. The Response Headers will include pagination info.",3,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_teammates,sendgrid,POST,/teammates,POST_v3-teammates,Invite teammate,"**This endpoint allows you to invite a Teammate to your account via email.**

You can set a Teammate's initial permissions using the `scopes` array in the request body. Teammate's will receive a minimum set of scopes from Twilio SendGrid that are necessary for the Teammate to function.

**Note:** A teammate invite will expire after 7 days, but you may resend the invitation at any time to reset the expiration date.",1,True,201|400,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_teammates_pending,sendgrid,GET,/teammates/pending,GET_v3-teammates-pending,Retrieve all pending teammates,"**This endpoint allows you to retrieve a list of all pending Teammate invitations.**

Each teammate invitation is valid for 7 days. Users may resend the invitation to refresh the expiration date.",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_teammates_pending_token,sendgrid,DELETE,/teammates/pending/{token},DELETE_v3-teammates-pending-token,Delete pending teammate,**This endpoint allows you to delete a pending teammate invite.**,1,False,204|404,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_teammates_pending_token_resend,sendgrid,POST,/teammates/pending/{token}/resend,POST_v3-teammates-pending-token-resend,Resend teammate invite,"**This endpoint allows you to resend a Teammate invitation.**

Teammate invitations will expire after 7 days. Resending an invitation will reset the expiration date.",1,False,200|404,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_teammates_username,sendgrid,DELETE,/teammates/{username},DELETE_v3-teammates-username,Delete teammate,"**This endpoint allows you to delete a teammate.**

**Only the parent user or an admin teammate can delete another teammate.**",1,False,204|404,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_teammates_username,sendgrid,GET,/teammates/{username},GET_v3-teammates-username,Retrieve specific teammate,"**This endpoint allows you to retrieve a specific Teammate by username.**

You can retrieve the username's for each of your Teammates using the ""Retrieve all Teammates"" endpoint.",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_teammates_username,sendgrid,PATCH,/teammates/{username},PATCH_v3-teammates-username,Update teammate's permissions,"**This endpoint allows you to update a teammate’s permissions.**

To turn a teammate into an admin, the request body should contain an `is_admin` set to `true`. Otherwise, set `is_admin` to `false` and pass in all the scopes that a teammate should have.

**Only the parent user or other admin teammates can update another teammate’s permissions.**

**Admin users can only update permissions.**",1,True,200|400|404,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_templates,sendgrid,GET,/templates,GET_templates,Retrieve paged transactional templates.,**This endpoint allows you to retrieve all transactional templates.**,4,False,200|400,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_templates,sendgrid,POST,/templates,POST_templates,Create a transactional template.,**This endpoint allows you to create a transactional template.**,1,True,201,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_templates_template_id,sendgrid,DELETE,/templates/{template_id},DELETE_templates-template_id,Delete a template.,**This endpoint allows you to delete a transactional template.**,1,False,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_templates_template_id,sendgrid,GET,/templates/{template_id},GET_templates-template_id,Retrieve a single transactional template.,**This endpoint allows you to retrieve a single transactional template.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_templates_template_id,sendgrid,PATCH,/templates/{template_id},PATCH_templates-template_id,Edit a transactional template.,"**This endpoint allows you to edit the name of a transactional template.**

To edit the template itself, [create a new transactional template version](https://sendgrid.api-docs.io/v3.0/transactional-templates-versions/create-a-new-transactional-template-version).",1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_templates_template_id,sendgrid,POST,/templates/{template_id},POST_templates-template_id,Duplicate a transactional template.,**This endpoint allows you to duplicate a transactional template.**,1,True,201,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_templates_template_id_versions,sendgrid,POST,/templates/{template_id}/versions,POST_templates-template_id-versions,Create a new transactional template version.,**This endpoint allows you to create a new version of a template.**,1,True,201,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_templates_template_id_versions_version_id,sendgrid,DELETE,/templates/{template_id}/versions/{version_id},DELETE_templates-template_id-versions-version_id,Delete a transactional template version.,**This endpoint allows you to delete a transactional template version.**,1,False,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_templates_template_id_versions_version_id,sendgrid,GET,/templates/{template_id}/versions/{version_id},GET_templates-template_id-versions-version_id,Retrieve a specific transactional template version.,**This endpoint allows you to retrieve a specific version of a template.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_templates_template_id_versions_version_id,sendgrid,PATCH,/templates/{template_id}/versions/{version_id},PATCH_templates-template_id-versions-version_id,Edit a transactional template version.,**This endpoint allows you to edit the content of your template version.**,1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_templates_template_id_versions_version_id_activate,sendgrid,POST,/templates/{template_id}/versions/{version_id}/activate,POST_templates-template_id-versions-version_id-activate,Activate a transactional template version.,**This endpoint allows you to activate a version of one of your templates.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_tracking_settings,sendgrid,GET,/tracking_settings,GET_tracking_settings,Retrieve Tracking Settings,**This endpoint allows you to retrieve a list of all tracking settings on your account.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_tracking_settings_click,sendgrid,GET,/tracking_settings/click,GET_tracking_settings-click,Retrieve Click Track Settings,"**This endpoint allows you to retrieve your current click tracking setting.**

Click Tracking overrides all the links and URLs in your emails and points them to either SendGrid’s servers or the domain with which you branded your link. When a customer clicks a link, SendGrid tracks those [clicks](https://sendgrid.com/docs/glossary/clicks/).

Click tracking helps you understand how users are engaging with your communications. SendGrid can track up to 1000 links per email",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_tracking_settings_click,sendgrid,PATCH,/tracking_settings/click,PATCH_tracking_settings-click,Update Click Tracking Settings,"**This endpoint allows you to enable or disable your current click tracking setting.**

Click Tracking overrides all the links and URLs in your emails and points them to either SendGrid’s servers or the domain with which you branded your link. When a customer clicks a link, SendGrid tracks those [clicks](https://sendgrid.com/docs/glossary/clicks/).

Click tracking helps you understand how users are engaging with your communications. SendGrid can track up to 1000 links per email",1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_tracking_settings_google_analytics,sendgrid,GET,/tracking_settings/google_analytics,GET_tracking_settings-google_analytics,Retrieve Google Analytics Settings,"**This endpoint allows you to retrieve your current setting for Google Analytics.**


Google Analytics helps you understand how users got to your site and what they're doing there. For more information about using Google Analytics, please refer to [Google’s URL Builder](https://support.google.com/analytics/answer/1033867?hl=en) and their article on [""Best Practices for Campaign Building""](https://support.google.com/analytics/answer/1037445).

We default the settings to Google’s recommendations. For more information, see [Google Analytics Demystified](https://sendgrid.com/docs/ui/analytics-and-reporting/google-analytics/).",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_tracking_settings_google_analytics,sendgrid,PATCH,/tracking_settings/google_analytics,PATCH_tracking_settings-google_analytics,Update Google Analytics Settings,"**This endpoint allows you to update your current setting for Google Analytics.**

Google Analytics helps you understand how users got to your site and what they're doing there. For more information about using Google Analytics, please refer to [Google’s URL Builder](https://support.google.com/analytics/answer/1033867?hl=en) and their article on [""Best Practices for Campaign Building""](https://support.google.com/analytics/answer/1037445).

We default the settings to Google’s recommendations. For more information, see [Google Analytics Demystified](https://sendgrid.com/docs/ui/analytics-and-reporting/google-analytics/).",1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_tracking_settings_open,sendgrid,GET,/tracking_settings/open,GET_tracking_settings-open,Get Open Tracking Settings,"**This endpoint allows you to retrieve your current settings for open tracking.**

Open Tracking adds an invisible image at the end of the email which can track email opens.

If the email recipient has images enabled on their email client, a request to SendGrid’s server for the invisible image is executed and an open event is logged.

These events are logged in the Statistics portal, Email Activity interface, and are reported by the Event Webhook.",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_tracking_settings_open,sendgrid,PATCH,/tracking_settings/open,PATCH_tracking_settings-open,Update Open Tracking Settings,"**This endpoint allows you to update your current settings for open tracking.**

Open Tracking adds an invisible image at the end of the email which can track email opens.

If the email recipient has images enabled on their email client, a request to SendGrid’s server for the invisible image is executed and an open event is logged.

These events are logged in the Statistics portal, Email Activity interface, and are reported by the Event Webhook.",1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_tracking_settings_subscription,sendgrid,GET,/tracking_settings/subscription,GET_tracking_settings-subscription,Retrieve Subscription Tracking Settings,"**This endpoint allows you to retrieve your current settings for subscription tracking.**

Subscription tracking adds links to the bottom of your emails that allows your recipients to subscribe to, or unsubscribe from, your emails.",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_tracking_settings_subscription,sendgrid,PATCH,/tracking_settings/subscription,PATCH_tracking_settings-subscription,Update Subscription Tracking Settings,"**This endpoint allows you to update your current settings for subscription tracking.**

Subscription tracking adds links to the bottom of your emails that allows your recipients to subscribe to, or unsubscribe from, your emails.",1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_account,sendgrid,GET,/user/account,GET_user-account,Get a user's account information.,"**This endpoint allows you to retrieve your user account details.**

Your user's account information includes the user's account type and reputation.",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_credits,sendgrid,GET,/user/credits,GET_user-credits,Retrieve your credit balance,"**This endpoint allows you to retrieve the current credit balance for your account.**

Each account has a credit balance, which is a base number of emails it can send before receiving per-email charges. For more information about credits and billing, see [Billing and Plan details information](https://sendgrid.com/docs/ui/account-and-settings/billing/).",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_email,sendgrid,GET,/user/email,GET_user-email,Retrieve your account email address,**This endpoint allows you to retrieve the email address currently on file for your account.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PUT_user_email,sendgrid,PUT,/user/email,PUT_user-email,Update your account email address,**This endpoint allows you to update the email address currently on file for your account.**,1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PUT_user_password,sendgrid,PUT,/user/password,PUT_user-password,Update your password,**This endpoint allows you to update your password.**,1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_profile,sendgrid,GET,/user/profile,GET_user-profile,Get a user's profile,,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_user_profile,sendgrid,PATCH,/user/profile,PATCH_user-profile,Update a user's profile,"**This endpoint allows you to update your current profile details.**

Any one or more of the parameters can be updated via the PATCH `/user/profile` endpoint. You must include at least one when you PATCH.",1,True,200|401,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_scheduled_sends,sendgrid,GET,/user/scheduled_sends,GET_user-scheduled_sends,Retrieve all scheduled sends,"**This endpoint allows you to retrieve all cancelled and paused scheduled send information.**

This endpoint will return only the scheduled sends that are associated with a `batch_id`. If you have scheduled a send using the `/mail/send` endpoint and the `send_at` field but no `batch_id`, the send will be scheduled for delivery; however, it will not be returned by this endpoint. For this reason, you should assign a `batch_id` to any scheduled send you may need to pause or cancel in the future.",1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_user_scheduled_sends,sendgrid,POST,/user/scheduled_sends,POST_user-scheduled_sends,Cancel or pause a scheduled send,"**This endpoint allows you to cancel or pause a scheduled send associated with a `batch_id`.**

Passing this endpoint a `batch_id` and status will cancel or pause the scheduled send.

Once a scheduled send is set to `pause` or `cancel` you must use the ""Update a scheduled send"" endpoint to change its status or the ""Delete a cancellation or pause from a scheduled send"" endpoint to remove the status. Passing a status change to a scheduled send that has already been paused or cancelled will result in a `400` level status code.

If the maximum number of cancellations/pauses are added to a send, a `400` level status code will be returned.",1,True,201|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_user_scheduled_sends_batch_id,sendgrid,DELETE,/user/scheduled_sends/{batch_id},DELETE_user-scheduled_sends-batch_id,Delete a cancellation or pause from a scheduled send,"**This endpoint allows you to delete the cancellation/pause of a scheduled send.**

Scheduled sends cancelled less than 10 minutes before the scheduled time are not guaranteed to be cancelled.",1,False,204|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_scheduled_sends_batch_id,sendgrid,GET,/user/scheduled_sends/{batch_id},GET_user-scheduled_sends-batch_id,Retrieve scheduled send,**This endpoint allows you to retrieve the cancel/paused scheduled send information for a specific `batch_id`.**,1,False,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_user_scheduled_sends_batch_id,sendgrid,PATCH,/user/scheduled_sends/{batch_id},PATCH_user-scheduled_sends-batch_id,Update a scheduled send,"**This endpoint allows you to update the status of a scheduled send for the given `batch_id`.**

If you have already set a `cancel` or `pause` status on a scheduled send using the ""Cancel or pause a scheduled send"" endpoint, you can update it's status using this endpoint. Attempting to update a status once it has been set with the ""Cancel or pause a scheduled send"" endpoint will result in a `400` error.",1,True,204|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_settings_enforced_tls,sendgrid,GET,/user/settings/enforced_tls,GET_user-settings-enforced_tls,Retrieve current Enforced TLS settings.,"**This endpoint allows you to retrieve your current Enforced TLS settings.**

The Enforced TLS settings specify whether or not the recipient is required to support TLS or have a valid certificate.

If either `require_tls` or `require_valid_cert` is set to `true`, the recipient must support TLS 1.1 or higher or have a valid certificate. If these conditions are not met, Twilio SendGrid will drop the message and send a block event with “TLS required but not supported” as the description.",1,False,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_user_settings_enforced_tls,sendgrid,PATCH,/user/settings/enforced_tls,PATCH_user-settings-enforced_tls,Update Enforced TLS settings,"**This endpoint allows you to update your Enforced TLS settings.**

To require TLS from recipients, set `require_tls` to `true`. If either `require_tls` or `require_valid_cert` is set to `true`, the recipient must support TLS 1.1 or higher or have a valid certificate. If these conditions are not met, Twilio SendGrid will drop the message and send a block event with “TLS required but not supported” as the description.

> Twilio SendGrid supports TLS 1.1 and higher and does not support older versions of TLS due to security vulnerabilities.",1,True,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_username,sendgrid,GET,/user/username,GET_user-username,Retrieve your username,**This endpoint allows you to retrieve your current account username.**,1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PUT_user_username,sendgrid,PUT,/user/username,PUT_user-username,Update your username,**This endpoint allows you to update the username for your account.**,1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_webhooks_event_settings,sendgrid,GET,/user/webhooks/event/settings,GET_user-webhooks-event-settings,Retrieve Event Webhook settings,"**This endpoint allows you to retrieve your current event webhook settings.**

If an event type is marked as `true`, then the event webhook will include information about that event.

SendGrid’s Event Webhook will notify a URL of your choice via HTTP POST with information about events that occur as SendGrid processes your email.

Common uses of this data are to remove unsubscribes, react to spam reports, determine unengaged recipients, identify bounced email addresses, or create advanced analytics of your email program.",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_user_webhooks_event_settings,sendgrid,PATCH,/user/webhooks/event/settings,PATCH_user-webhooks-event-settings,Update Event Notification Settings,"**This endpoint allows you to update your current event webhook settings.**

If an event type is marked as `true`, then the event webhook will include information about that event.

SendGrid’s Event Webhook will notify a URL of your choice via HTTP POST with information about events that occur as SendGrid processes your email.

Common uses of this data are to remove unsubscribes, react to spam reports, determine unengaged recipients, identify bounced email addresses, or create advanced analytics of your email program.",1,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_webhooks_event_settings_signed,sendgrid,GET,/user/webhooks/event/settings/signed,GET_user-webhooks-event-settings-signed,Retrieve Signed Webhook Public Key,"**This endpoint allows you to retrieve your signed webhook's public key.**

Once you have enabled signing of the Event Webhook, you will need the public key provided to verify the signatures on requests coming from Twilio SendGrid. You can retrieve the public key from this endpoint at any time.

For more information about cryptographically signing the Event Webhook, see [Getting Started with the Event Webhook Security Features](https://sendgrid.com/docs/for-developers/tracking-events/getting-started-event-webhook-security-features).",1,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_user_webhooks_event_settings_signed,sendgrid,PATCH,/user/webhooks/event/settings/signed,PATCH_user-webhooks-event-settings-signed,Enable/Disable Signed Webhook,"**This endpoint allows you to enable or disable signing of the Event Webhook.**

This endpoint takes a single boolean request parameter, `enabled`. You may either enable or disable signing of the Event Webhook using this endpoint. Once enabled, you can retrieve your public key using the `/webhooks/event/settings/signed` endpoint.

For more information about cryptographically signing the Event Webhook, see [Getting Started with the Event Webhook Security Features](https://sendgrid.com/docs/for-developers/tracking-events/getting-started-event-webhook-security-features).",1,True,200|400|401|500,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_user_webhooks_event_test,sendgrid,POST,/user/webhooks/event/test,POST_user-webhooks-event-test,Test Event Notification Settings,"**This endpoint allows you to test your event webhook by sending a fake event notification post to the provided URL.**

SendGrid’s Event Webhook will notify a URL of your choice via HTTP POST with information about events that occur as SendGrid processes your email.

Common uses of this data are to remove unsubscribes, react to spam reports, determine unengaged recipients, identify bounced email addresses, or create advanced analytics of your email program.

>**Tip**: Retry logic for this endpoint differs from other endpoints, which use a rolling 24-hour retry.

If your web server does not return a 2xx response type, we will retry a POST request until we receive a 2xx response or the maximum time of 10 minutes has expired.",1,True,204,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_webhooks_parse_settings,sendgrid,GET,/user/webhooks/parse/settings,GET_user-webhooks-parse-settings,Retrieve all parse settings,**This endpoint allows you to retrieve all of your current inbound parse settings.**,1,False,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_user_webhooks_parse_settings,sendgrid,POST,/user/webhooks/parse/settings,POST_user-webhooks-parse-settings,Create a parse setting,"**This endpoint allows you to create a new inbound parse setting.**

Creating an Inbound Parse setting requires two pieces of information: a `url` and a `hostname`.

The `hostname` must correspond to a domain authenticated by Twilio SendGrid on your account. If you need to complete domain authentication, you can use the [Twilio SendGrid App](https://app.sendgrid.com/settings/sender_auth) or the ""Authenticate a domain"" endpoint. See ""[How to Set Up Domain Authentication](https://sendgrid.com/docs/ui/account-and-settings/how-to-set-up-domain-authentication/)"" for instructions.

Any email received by the `hostname` will be parsed when you complete this setup. You must also add a Twilio SendGrid MX record to this domain's DNS records. See ""[Setting up the Inbound Parse Webhook](https://sendgrid.com/docs/for-developers/parsing-email/setting-up-the-inbound-parse-webhook/)"" for full instructions.

The `url` represents a location where the parsed message data will be delivered. Twilio SendGrid will make an HTTP POST request to this `url` with the message data. The `url` must be publicly reachable, and your application must return a `200` status code to signal that the message data has been received.",1,True,201|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_user_webhooks_parse_settings_hostname,sendgrid,DELETE,/user/webhooks/parse/settings/{hostname},DELETE_user-webhooks-parse-settings-hostname,Delete a parse setting,"**This endpoint allows you to delete a specific inbound parse setting by hostname.**

You can retrieve all your Inbound Parse settings and their associated host names with the ""Retrieve all parse settings"" endpoint.",1,False,204|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_webhooks_parse_settings_hostname,sendgrid,GET,/user/webhooks/parse/settings/{hostname},GET_user-webhooks-parse-settings-hostname,Retrieve a specific parse setting,"**This endpoint allows you to retrieve a specific inbound parse setting by hostname.**

You can retrieve all your Inbound Parse settings and their associated host names with the ""Retrieve all parse settings"" endpoint.",1,False,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_user_webhooks_parse_settings_hostname,sendgrid,PATCH,/user/webhooks/parse/settings/{hostname},PATCH_user-webhooks-parse-settings-hostname,Update a parse setting,"**This endpoint allows you to update a specific inbound parse setting by hostname.**

You can retrieve all your Inbound Parse settings and their associated host names with the ""Retrieve all parse settings"" endpoint.",1,True,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_user_webhooks_parse_stats,sendgrid,GET,/user/webhooks/parse/stats,GET_user-webhooks-parse-stats,Retrieves Inbound Parse Webhook statistics.,"**This endpoint allows you to retrieve the statistics for your Parse Webhook useage.**

SendGrid's Inbound Parse Webhook allows you to parse the contents and attachments of incomming emails. The Parse API can then POST the parsed emails to a URL that you specify. The Inbound Parse Webhook cannot parse messages greater than 30MB in size, including all attachments.

There are a number of pre-made integrations for the SendGrid Parse Webhook which make processing events easy. You can find these integrations in the [Library Index](https://sendgrid.com/docs/Integrate/libraries.html#-Webhook-Libraries).",6,False,200,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_validations_email,sendgrid,POST,/validations/email,POST_validations-email,Validate an email,**This endpoint allows you to validate an email address.**,0,True,200,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_verified_senders,sendgrid,GET,/verified_senders,GET_verified_senders,Get All Verified Senders,"**This endpoint allows you to retrieve all the Sender Identities associated with an account.**

This endpoint will return both verified and unverified senders.

You can limit the number of results returned using the `limit`, `lastSeenID`, and `id` query string parameters.

* `limit` allows you to specify an exact number of Sender Identities to return.
* `lastSeenID` will return senders with an ID number occuring after the passed in ID. In other words, the `lastSeenID` provides a starting point from which SendGrid will iterate to find Sender Identities associated with your account.
* `id` will return information about only the Sender Identity passed in the request.",3,False,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_verified_senders,sendgrid,POST,/verified_senders,POST_verified_senders,Create Verified Sender Request,"**This endpoint allows you to create a new Sender Identify**.

Upon successful submission of a `POST` request to this endpoint, an identity will be created, and a verification email will be sent to the address assigned to the `from_email` field. You must complete the verification process using the sent email to fully verify the sender.

If you need to resend the verification email, you can do so with the Resend Verified Sender Request, `/resend/{id}`, endpoint.

If you need to authenticate a domain rather than a Single Sender, see the [Domain Authentication API](https://sendgrid.api-docs.io/v3.0/domain-authentication/authenticate-a-domain).",0,True,201|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_verified_senders_domains,sendgrid,GET,/verified_senders/domains,GET_verified_senders-domains,Domain Warn List,"**This endpoint returns a list of domains known to implement DMARC and categorizes them by failure type — hard failure or soft failure**.

Domains listed as hard failures will not deliver mail when used as a [Sender Identity](https://sendgrid.com/docs/for-developers/sending-email/sender-identity/) due to the domain's DMARC policy settings.

For example, using a `yahoo.com` email address as a Sender Identity will likely result in the rejection of your mail. For more information about DMARC, see [Everything about DMARC](https://sendgrid.com/docs/ui/sending-email/dmarc/).",0,False,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_POST_verified_senders_resend_id,sendgrid,POST,/verified_senders/resend/{id},POST_verified_senders-resend-id,Resend Verified Sender Request,"**This endpoint allows you to resend a verification email to a specified Sender Identity**.

Passing the `id` assigned to a Sender Identity to this endpoint will resend a verification email to the `from_address` associated with the Sender Identity. This can be useful if someone loses their verification email or needs to have it resent for any other reason.

You can retrieve the IDs associated with Sender Identities by passing a ""Get All Verified Senders"" endpoint.",0,False,204|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_verified_senders_steps_completed,sendgrid,GET,/verified_senders/steps_completed,GET_verified_senders-steps_completed,Completed Steps,"**This endpoint allows you to determine which of SendGrid’s verification processes have been completed for an account**.

This endpoint returns boolean values, `true` and `false`, for [Domain Authentication](https://sendgrid.com/docs/for-developers/sending-email/sender-identity/#domain-authentication), `domain_verified`, and [Single Sender Verification](https://sendgrid.com/docs/for-developers/sending-email/sender-identity/#single-sender-verification), `sender_verified`, for the account.

An account may have one, both, or neither verification steps completed. If you need to authenticate a domain rather than a Single Sender, see the ""Authenticate a domain"" endpoint.",0,False,200|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_GET_verified_senders_verify_token,sendgrid,GET,/verified_senders/verify/{token},GET_verified_senders-verify-token,Verify Sender Request,"**This endpoint allows you to verify a sender requests.**

The token is generated by SendGrid and included in a verification email delivered to the address that's pending verification.",0,False,204|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_DELETE_verified_senders_id,sendgrid,DELETE,/verified_senders/{id},DELETE_verified_senders-id,Delete Verified Sender,"**This endpoint allows you to delete a Sender Identity**.

Pass the `id` assigned to a Sender Identity to this endpoint to delete the Sender Identity from your account.

You can retrieve the IDs associated with Sender Identities using the ""Get All Verified Senders"" endpoint.",0,False,204|401|403|404|500,datasets\openapi\sendgrid\openapi.json
sendgrid_PATCH_verified_senders_id,sendgrid,PATCH,/verified_senders/{id},PATCH_verified_senders-id,Edit Verified Sender,"**This endpoint allows you to update an existing Sender Identity**.

Pass the `id` assigned to a Sender Identity to this endpoint as a path parameter. Include any fields you wish to update in the request body in JSON format.

You can retrieve the IDs associated with Sender Identities by passing a `GET` request to the Get All Verified Senders endpoint, `/verified_senders`.

**Note:** Unlike a `PUT` request, `PATCH` allows you to update only the fields you wish to edit. Fields that are not passed as part of a request will remain unaltered.",0,True,200|400|401|403|404|500,datasets\openapi\sendgrid\openapi.json
